100799
100902
101014
101019
101049
101303
101310
101311
101312
101314
101315
101316
101801
101804
101805
101809
101812
101817
101890
101905
102004
102105
102106
102401
102711
102802
102903
102906
102907
103102
103205
103209
103211
103403
103703
103704
103902
103903
103904
104004
104006
104103
104104
104105
104203
240107
240110
240112
240118
240119
240120
240307
240308
240705
241102
241210
241211
241213
241302
241308
241390
241403
241404
241405
241507
241508
241513
241518
241520
241802
241901
241904
241907
241909
241910
242102
242501
242902
242904
242905
242907
242910
242911
242912
242914
242915
243002
243004
243204
243206
243302
243403
243404
243704
243902
244403
244902
245001
245002
245105
245106
245107
245108
245109
245409
245410
245412
245416
245417
245501
245506
245607
320101
320220
320401
320501
320701
321401
321703
322503
322701
322901
323536
323804
324101
324605
328501
390301
390501
390701
391051
391201
392506
392507
392602
392603
392606
392607
392608
393101
393505
393506
393507
393801
395105
395202
395601
395901
480206
480302
480501
480502
480605
480606
480709
481003
481502
481504
481801
481903
482011
482012
482102
482105
482106
482107
483101
